timestamp, name, index, utilization.gpu [%], memory.total [MiB], memory.used [MiB], power.draw [W]
2022/11/17 18:15:58.947, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.44 W
2022/11/17 18:15:59.948, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.63 W
2022/11/17 18:15:59.950, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.37 W
2022/11/17 18:16:00.951, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.51 W
2022/11/17 18:16:00.952, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.26 W
2022/11/17 18:16:01.954, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.89 W
2022/11/17 18:16:01.955, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.52 W
2022/11/17 18:16:02.956, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.76 W
2022/11/17 18:16:02.958, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.40 W
2022/11/17 18:16:03.959, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.43 W
2022/11/17 18:16:03.961, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.06 W
2022/11/17 18:16:04.962, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.72 W
2022/11/17 18:16:04.964, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.44 W
2022/11/17 18:16:05.965, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.93 W
2022/11/17 18:16:05.966, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.51 W
2022/11/17 18:16:06.968, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.58 W
2022/11/17 18:16:06.969, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.21 W
2022/11/17 18:16:07.971, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.65 W
2022/11/17 18:16:07.972, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.34 W
2022/11/17 18:16:08.974, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.71 W
2022/11/17 18:16:08.975, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.50 W
2022/11/17 18:16:09.976, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.69 W
2022/11/17 18:16:09.978, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.37 W
2022/11/17 18:16:10.979, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.74 W
2022/11/17 18:16:10.981, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.38 W
2022/11/17 18:16:11.982, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.63 W
2022/11/17 18:16:11.984, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.33 W
2022/11/17 18:16:12.985, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.48 W
2022/11/17 18:16:12.986, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.23 W
2022/11/17 18:16:13.988, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.85 W
2022/11/17 18:16:13.989, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.49 W
2022/11/17 18:16:14.991, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.73 W
2022/11/17 18:16:14.993, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.32 W
2022/11/17 18:16:15.994, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.43 W
2022/11/17 18:16:15.995, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.14 W
2022/11/17 18:16:16.997, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.73 W
2022/11/17 18:16:16.998, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.43 W
2022/11/17 18:16:18.000, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.95 W
2022/11/17 18:16:18.001, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.46 W
2022/11/17 18:16:19.002, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.57 W
2022/11/17 18:16:19.004, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.11 W
2022/11/17 18:16:20.005, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.63 W
2022/11/17 18:16:20.007, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.25 W
2022/11/17 18:16:21.008, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.73 W
2022/11/17 18:16:21.009, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.47 W
2022/11/17 18:16:22.011, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:16:22.012, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.31 W
2022/11/17 18:16:23.014, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:16:23.016, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.36 W
2022/11/17 18:16:24.017, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.69 W
2022/11/17 18:16:24.019, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
2022/11/17 18:16:25.020, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.59 W
2022/11/17 18:16:25.021, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.29 W
2022/11/17 18:16:26.023, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.48 W
2022/11/17 18:16:26.024, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.53 W
2022/11/17 18:16:27.026, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.86 W
2022/11/17 18:16:27.027, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.37 W
2022/11/17 18:16:28.029, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.73 W
2022/11/17 18:16:28.030, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.14 W
2022/11/17 18:16:29.032, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.43 W
2022/11/17 18:16:29.033, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:16:30.034, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.75 W
2022/11/17 18:16:30.036, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.43 W
2022/11/17 18:16:31.037, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.91 W
2022/11/17 18:16:31.039, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.43 W
2022/11/17 18:16:32.040, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.53 W
2022/11/17 18:16:32.042, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.08 W
2022/11/17 18:16:33.043, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:16:33.045, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.26 W
2022/11/17 18:16:34.046, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.74 W
2022/11/17 18:16:34.048, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.49 W
2022/11/17 18:16:35.049, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.86 W
2022/11/17 18:16:35.050, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:16:36.052, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.49 W
2022/11/17 18:16:36.053, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.16 W
2022/11/17 18:16:37.055, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.63 W
2022/11/17 18:16:37.056, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.28 W
2022/11/17 18:16:38.057, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.76 W
2022/11/17 18:16:38.059, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.47 W
2022/11/17 18:16:39.060, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.71 W
2022/11/17 18:16:39.062, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 28.36 W
2022/11/17 18:16:40.063, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.73 W
2022/11/17 18:16:40.065, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.90 W
2022/11/17 18:16:41.066, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.63 W
2022/11/17 18:16:41.068, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.49 W
2022/11/17 18:16:42.069, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.55 W
2022/11/17 18:16:42.071, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.57 W
2022/11/17 18:16:43.072, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.94 W
2022/11/17 18:16:43.073, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.87 W
2022/11/17 18:16:44.075, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.74 W
2022/11/17 18:16:44.076, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.58 W
2022/11/17 18:16:45.078, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.86 W
2022/11/17 18:16:45.079, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.34 W
2022/11/17 18:16:46.081, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.80 W
2022/11/17 18:16:46.082, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.93 W
2022/11/17 18:16:47.083, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:16:47.086, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.99 W
2022/11/17 18:16:48.087, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.70 W
2022/11/17 18:16:48.088, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.41 W
2022/11/17 18:16:49.090, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.59 W
2022/11/17 18:16:49.091, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.59 W
2022/11/17 18:16:50.093, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.50 W
2022/11/17 18:16:50.094, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.86 W
2022/11/17 18:16:51.096, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.81 W
2022/11/17 18:16:51.097, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.63 W
2022/11/17 18:16:52.099, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.65 W
2022/11/17 18:16:52.100, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.44 W
2022/11/17 18:16:53.102, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.39 W
2022/11/17 18:16:53.103, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.47 W
2022/11/17 18:16:54.105, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.77 W
2022/11/17 18:16:54.106, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.57 W
2022/11/17 18:16:55.107, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.89 W
2022/11/17 18:16:55.109, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.72 W
2022/11/17 18:16:56.110, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.49 W
2022/11/17 18:16:56.112, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.50 W
2022/11/17 18:16:57.113, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.62 W
2022/11/17 18:16:57.115, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.33 W
2022/11/17 18:16:58.116, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.76 W
2022/11/17 18:16:58.118, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.94 W
2022/11/17 18:16:59.119, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.81 W
2022/11/17 18:16:59.121, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.80 W
2022/11/17 18:17:00.122, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.43 W
2022/11/17 18:17:00.124, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.26 W
2022/11/17 18:17:01.125, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.58 W
2022/11/17 18:17:01.127, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.45 W
2022/11/17 18:17:02.128, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.71 W
2022/11/17 18:17:02.130, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.75 W
2022/11/17 18:17:03.131, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.57 W
2022/11/17 18:17:03.133, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.40 W
2022/11/17 18:17:04.134, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.65 W
2022/11/17 18:17:04.136, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.37 W
2022/11/17 18:17:05.137, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.60 W
2022/11/17 18:17:05.139, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.45 W
2022/11/17 18:17:06.140, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.54 W
2022/11/17 18:17:06.143, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.60 W
2022/11/17 18:17:07.144, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.82 W
2022/11/17 18:17:07.146, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.71 W
2022/11/17 18:17:08.147, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:17:08.149, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.50 W
2022/11/17 18:17:09.150, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:17:09.152, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.29 W
2022/11/17 18:17:10.153, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.39 W
2022/11/17 18:17:10.155, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.81 W
2022/11/17 18:17:11.156, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.75 W
2022/11/17 18:17:11.158, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.70 W
2022/11/17 18:17:12.159, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.82 W
2022/11/17 18:17:12.161, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.39 W
2022/11/17 18:17:13.162, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:17:13.164, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.23 W
2022/11/17 18:17:14.165, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.42 W
2022/11/17 18:17:14.167, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.71 W
2022/11/17 18:17:15.168, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.76 W
2022/11/17 18:17:15.170, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.54 W
2022/11/17 18:17:16.171, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.83 W
2022/11/17 18:17:16.173, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.02 W
2022/11/17 18:17:17.174, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.44 W
2022/11/17 18:17:17.176, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.34 W
2022/11/17 18:17:18.177, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.63 W
2022/11/17 18:17:18.179, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.34 W
2022/11/17 18:17:19.180, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.83 W
2022/11/17 18:17:19.182, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.70 W
2022/11/17 18:17:20.184, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.62 W
2022/11/17 18:17:20.185, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.35 W
2022/11/17 18:17:21.187, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:17:21.188, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.28 W
2022/11/17 18:17:22.190, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.61 W
2022/11/17 18:17:22.191, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.34 W
2022/11/17 18:17:23.193, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.53 W
2022/11/17 18:17:23.194, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 18:17:24.196, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.78 W
2022/11/17 18:17:24.197, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.56 W
2022/11/17 18:17:25.199, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.65 W
2022/11/17 18:17:25.200, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.35 W
2022/11/17 18:17:26.202, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.43 W
2022/11/17 18:17:26.203, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.22 W
2022/11/17 18:17:27.205, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.79 W
2022/11/17 18:17:27.206, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.68 W
2022/11/17 18:17:28.208, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.82 W
2022/11/17 18:17:28.209, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.70 W
2022/11/17 18:17:29.211, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.46 W
2022/11/17 18:17:29.212, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.15 W
2022/11/17 18:17:30.214, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:17:30.216, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.35 W
2022/11/17 18:17:31.217, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.84 W
2022/11/17 18:17:31.219, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.63 W
2022/11/17 18:17:32.220, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.63 W
2022/11/17 18:17:32.222, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.29 W
2022/11/17 18:17:33.223, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.67 W
2022/11/17 18:17:33.225, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.18 W
2022/11/17 18:17:34.226, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:17:34.228, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.33 W
2022/11/17 18:17:35.229, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.57 W
2022/11/17 18:17:35.231, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:17:36.232, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.85 W
2022/11/17 18:17:36.234, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.81 W
2022/11/17 18:17:37.235, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:17:37.237, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.69 W
2022/11/17 18:17:38.238, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.45 W
2022/11/17 18:17:38.240, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.33 W
2022/11/17 18:17:39.242, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.87 W
2022/11/17 18:17:39.243, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.67 W
2022/11/17 18:17:40.245, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.86 W
2022/11/17 18:17:40.246, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.50 W
2022/11/17 18:17:41.248, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.46 W
2022/11/17 18:17:41.249, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.14 W
2022/11/17 18:17:42.251, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 28.87 W
2022/11/17 18:17:42.253, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.46 W
2022/11/17 18:17:43.254, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 26.70 W
2022/11/17 18:17:43.256, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.74 W
2022/11/17 18:17:44.257, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 26.41 W
2022/11/17 18:17:44.259, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.35 W
2022/11/17 18:17:45.260, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 26.06 W
2022/11/17 18:17:45.262, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
2022/11/17 18:17:46.263, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.98 W
2022/11/17 18:17:46.265, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.39 W
2022/11/17 18:17:47.266, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 26.37 W
2022/11/17 18:17:47.268, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.51 W
2022/11/17 18:17:48.270, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 26.70 W
2022/11/17 18:17:48.271, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.51 W
2022/11/17 18:17:49.273, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 26.11 W
2022/11/17 18:17:49.275, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.34 W
2022/11/17 18:17:50.276, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 26.23 W
2022/11/17 18:17:50.278, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.23 W
2022/11/17 18:17:51.279, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 26.70 W
2022/11/17 18:17:51.281, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.69 W
